CustomerID,R,Frequency,Monetary,Segment
18109.0,4807,31,7057.0,潜力用户
18110.0,4824,2,206.05,一般用户
18112.0,4817,2,352.69,一般用户
18113.0,5174,1,76.32000000000001,一般用户
18114.0,5095,1,220.1,一般用户
18116.0,4873,8,1373.57,一般用户
18117.0,4831,1,320.72,一般用户
18118.0,4816,31,5451.77,潜力用户
18119.0,5173,1,181.12,一般用户
18120.0,5019,1,111.15,一般用户
18121.0,4955,2,673.1,一般用户
18122.0,4813,6,1826.21,一般用户
18123.0,4829,2,589.4399999999999,一般用户
18125.0,4835,5,1141.34,一般用户
18126.0,4866,1,206.82999999999998,一般用户
18127.0,4824,3,348.73,一般用户
18129.0,5048,1,112.55000000000001,一般用户
18130.0,4814,4,1045.74,一般用户
18135.0,4834,5,681.9100000000001,一般用户
18136.0,4868,4,761.83,一般用户
18138.0,5100,1,152.65,一般用户
18139.0,4822,8,5903.22,潜力用户
18141.0,5166,1,-35.400000000000006,一般用户
18142.0,4956,4,438.66,一般用户
18143.0,4922,2,1000.16,一般用户
18144.0,4836,11,1728.75,一般用户
18145.0,4818,4,2861.55,潜力用户
18146.0,4946,2,160.35000000000002,一般用户
18147.0,4851,2,179.33999999999997,一般用户
18149.0,4856,3,612.0799999999999,一般用户
18150.0,4837,3,566.58,一般用户
18151.0,4940,2,653.35,一般用户
18154.0,4808,2,399.19,一般用户
18155.0,4880,4,347.82,一般用户
18156.0,4818,2,734.94,一般用户
18158.0,4814,3,451.75,一般用户
18159.0,5106,1,530.15,一般用户
18160.0,4862,2,638.0600000000001,一般用户
18161.0,4815,6,1612.79,一般用户
18164.0,4836,2,394.7,一般用户
18165.0,4982,1,177.66,一般用户
18167.0,4809,6,1355.51,一般用户
18168.0,4981,9,1133.64,一般用户
18169.0,4866,1,202.65,一般用户
18170.0,4838,3,980.31,一般用户
18171.0,4864,7,1208.51,一般用户
18172.0,4820,22,5858.17,潜力用户
18173.0,4892,4,1728.1200000000001,一般用户
18174.0,4812,1,104.0,一般用户
18176.0,5159,2,448.65,一般用户
18177.0,4836,7,1314.17,一般用户
18178.0,4919,6,1573.41,一般用户
18179.0,4814,5,1522.69,一般用户
18180.0,4810,6,1843.75,一般用户
18181.0,4829,1,382.8,一般用户
18183.0,5023,6,600.52,一般用户
18184.0,4820,1,49.8,一般用户
18185.0,5054,1,304.25,一般用户
18188.0,4820,4,1746.49,一般用户
18189.0,4883,3,1084.34,一般用户
18190.0,4997,3,274.51,一般用户
18191.0,5067,1,207.79999999999998,一般用户
18192.0,4877,1,957.97,一般用户
18193.0,4956,3,212.96,一般用户
18194.0,4869,2,687.2,一般用户
18196.0,4900,2,689.13,一般用户
18198.0,4809,20,3692.5,潜力用户
18200.0,4911,1,163.8,一般用户
18202.0,5005,3,1396.99,一般用户
18203.0,4962,1,160.42000000000002,一般用户
18204.0,4876,4,1979.3,潜力用户
18205.0,4841,2,517.36,一般用户
18209.0,4834,1,139.10000000000002,一般用户
18210.0,4807,6,2621.38,潜力用户
18211.0,4831,5,600.07,一般用户
18212.0,5131,1,248.42,一般用户
18213.0,5042,1,232.48000000000002,一般用户
18215.0,4894,1,299.34000000000003,一般用户
18216.0,4836,1,481.75,一般用户
18217.0,4834,2,621.75,一般用户
18218.0,5011,4,336.38,一般用户
18219.0,4808,11,2019.77,潜力用户
18220.0,5025,1,-7.5,一般用户
18221.0,4827,6,1033.31,一般用户
18222.0,4898,1,443.0,一般用户
18223.0,4807,27,6315.2300000000005,潜力用户
18224.0,5069,1,158.95000000000002,一般用户
18225.0,4808,17,5361.02,潜力用户
18226.0,4844,14,5192.1,潜力用户
18227.0,5023,1,93.75,一般用户
18228.0,4855,3,769.2,一般用户
18229.0,4817,20,6551.9,潜力用户
18230.0,4814,10,2716.6000000000004,潜力用户
18231.0,4997,6,2066.17,一般用户
18232.0,4887,5,582.47,一般用户
18233.0,5131,1,440.0,一般用户
18235.0,4877,3,1796.48,一般用户
18236.0,4835,6,882.24,一般用户
18237.0,4808,5,987.1,一般用户
18239.0,5024,5,1561.6100000000001,一般用户
18240.0,4851,1,422.58,一般用户
18241.0,4815,18,2058.09,潜力用户
18242.0,4877,4,2232.4900000000002,一般用户
18245.0,4812,8,2507.56,潜力用户
18246.0,4829,2,596.1,一般用户
18248.0,4919,4,783.02,一般用户
18249.0,4822,1,95.34,一般用户
18250.0,5106,2,342.92,一般用户
18251.0,4892,1,306.0,一般用户
18252.0,4856,2,526.67,一般用户
18255.0,4894,1,103.3,一般用户
18256.0,5160,1,-50.1,一般用户
18257.0,4844,12,2265.38,潜力用户
18259.0,4830,3,2338.6000000000004,潜力用户
18260.0,4978,8,2595.0,一般用户
18261.0,4848,2,324.24,一般用户
18262.0,4945,1,149.48,一般用户
18263.0,4828,4,1211.08,一般用户
18265.0,4877,2,801.51,一般用户
18268.0,4939,2,0.0,一般用户
18269.0,5163,2,138.9,一般用户
18270.0,4843,3,238.95000000000002,一般用户
18272.0,4808,7,3064.78,潜力用户
18273.0,4807,3,204.0,一般用户
18274.0,4823,2,1.7763568394002505e-15,一般用户
18276.0,4826,3,323.36,一般用户
18277.0,4863,2,97.63,一般用户
18278.0,4879,1,173.9,一般用户
18280.0,5083,1,180.60000000000002,一般用户
18281.0,4986,1,80.82,一般用户
18282.0,4813,3,176.6,一般用户
18283.0,4809,16,2094.88,潜力用户
18287.0,4848,3,1837.28,一般用户
